ts_code,trade_date,close,open,high,low,pre_close,pct_change,vol,amount,vwap
AAPL,20241002,226.78,225.89,227.37,223.02,226.21,0.25,32880606,7432368677.71,226.04
AAPL,20241001,226.21,229.52,229.65,223.74,233.0,-2.91,63285047,14290998303.87,225.82
AAPL,20240930,233.0,230.04,233.0,229.65,227.79,2.29,54793391,12713463943.47,232.03
AAPL,20240927,227.79,228.46,229.52,227.3,227.52,0.12,34025969,7763735970.1,228.17
AAPL,20240926,227.52,227.3,228.5,225.41,226.37,0.51,36636708,8325373520.01,227.24
AAPL,20240925,226.37,224.93,227.29,224.02,227.37,-0.44,42308715,9554171367.87,225.82
AAPL,20240924,227.37,228.65,229.35,225.73,226.47,0.4,43556067,9896073446.21,227.2
AAPL,20240923,226.47,227.34,229.45,225.81,228.2,-0.76,54146024,12297363953.02,227.11
AAPL,20240920,228.2,229.97,233.09,227.62,228.87,-0.29,318679880,73055867881.36,229.25
AAPL,20240919,228.87,224.99,229.82,224.63,220.69,3.71,66781313,15254909421.45,228.43
AAPL,20240918,220.69,217.55,222.71,217.54,216.79,1.8,59894930,13204556656.61,220.46
AAPL,20240917,216.79,215.75,216.9,214.5,216.32,0.22,45519340,9839797832.71,216.17
AAPL,20240916,216.32,216.54,217.22,213.92,222.5,-2.78,59357426,12812645268.75,215.86
AAPL,20240913,222.5,223.58,224.04,221.91,222.77,-0.12,36766618,8196827026.82,222.94
AAPL,20240912,222.77,222.5,223.55,219.82,222.66,0.05,37498227,8338544859.96,222.37
AAPL,20240911,222.66,221.46,223.09,217.89,220.11,1.16,44587071,9858259807.16,221.1
AAPL,20240910,220.11,218.92,221.48,216.73,220.91,-0.36,51591032,11328317533.73,219.58
AAPL,20240909,220.91,220.82,221.27,216.71,220.82,0.04,67179938,14731042808.6,219.28
AAPL,20240906,220.82,223.95,225.24,219.77,222.38,-0.7,48423012,10736064524.87,221.71
AAPL,20240905,222.38,221.63,225.48,221.52,220.85,0.69,36615399,8173355638.65,223.22
AAPL,20240904,220.85,221.66,221.78,217.48,222.77,-0.86,43840196,9639933456.45,219.89
AAPL,20240903,222.77,228.55,229.0,221.17,229.0,-2.72,50190575,11231687527.87,223.78
AAPL,20240830,229.0,230.19,230.4,227.48,229.79,-0.34,52990770,12128883005.67,228.89
AAPL,20240829,229.79,230.1,232.92,228.88,226.49,1.46,51906297,11994019710.63,231.07
AAPL,20240828,226.49,227.92,229.86,225.68,228.03,-0.68,38052168,8655776122.78,227.47
AAPL,20240827,228.03,226.0,228.85,224.89,227.18,0.37,35934559,8184142527.18,227.75
AAPL,20240826,227.18,226.76,227.28,223.89,226.84,0.15,30602208,6913914316.37,225.93
AAPL,20240823,226.84,225.66,228.22,224.33,224.53,1.03,38677250,8762532495.97,226.56
AAPL,20240822,224.53,227.79,228.34,223.9,226.4,-0.83,43695321,9861457171.46,225.69
AAPL,20240821,226.4,226.52,227.98,225.05,226.51,-0.05,34765481,7872524969.81,226.45
AAPL,20240820,226.51,225.77,227.17,225.45,225.89,0.27,30299032,6864012397.05,226.54
AAPL,20240819,225.89,225.72,225.99,223.04,226.05,-0.07,40687813,9144052961.4,224.74
AAPL,20240816,226.05,223.92,226.83,223.65,224.72,0.59,44340239,9994574091.53,225.41
AAPL,20240815,224.72,224.6,225.35,222.76,221.72,1.35,46414012,10422438126.44,224.55
AAPL,20240814,221.72,220.57,223.03,219.7,221.27,0.2,41960575,9294057559.63,221.5
AAPL,20240813,221.27,219.01,221.89,219.01,217.53,1.72,44155333,9757931195.0,220.99
AAPL,20240812,217.53,216.07,219.51,215.6,216.24,0.6,38028094,8273502412.11,217.56
AAPL,20240809,216.24,212.1,216.78,211.97,213.31,1.37,42201645,9080165442.52,215.16
AAPL,20240808,213.31,213.11,214.2,208.83,209.82,1.66,47161149,10024701166.54,212.56
AAPL,20240807,209.82,206.9,213.64,206.39,207.23,1.25,63516418,13405444897.71,211.05
AAPL,20240806,207.23,205.3,209.99,201.07,209.27,-0.97,69660500,14390034891.51,206.57
AAPL,20240805,209.27,199.09,213.5,196.0,219.86,-4.82,119548570,24886318223.19,208.17
AAPL,20240802,219.86,219.15,225.6,217.71,218.36,0.69,105568570,23471092894.36,222.33
AAPL,20240801,218.36,224.37,224.48,217.02,222.08,-1.68,62500997,13723612665.58,219.57
AAPL,20240731,222.08,221.44,223.82,220.63,218.8,1.5,50036262,11127764451.23,222.39
AAPL,20240730,218.8,219.19,220.32,216.12,218.24,0.26,41643840,9095481067.01,218.41
AAPL,20240729,218.24,216.96,219.3,215.75,217.96,0.13,36311778,7921258593.17,218.15
AAPL,20240726,217.96,218.7,219.49,216.01,217.49,0.22,41601344,9064000987.49,217.88
AAPL,20240725,217.49,218.93,220.85,214.62,218.54,-0.48,51391200,11210563733.04,218.14
AAPL,20240724,218.54,224.0,224.8,217.13,225.01,-2.88,61777575,13533749883.69,219.07
AAPL,20240723,225.01,224.37,226.94,222.68,223.96,0.47,39960262,8992565851.48,225.04
AAPL,20240722,223.96,227.01,227.78,223.09,224.31,-0.16,48201836,10846348215.62,225.02
AAPL,20240719,224.31,224.82,226.8,223.28,224.18,0.06,49151454,11046273687.75,224.74
AAPL,20240718,224.18,230.28,230.44,222.27,228.88,-2.05,66034563,14869485263.37,225.18
AAPL,20240717,228.88,229.45,231.46,226.64,234.82,-2.53,57345883,13120715665.51,228.8
AAPL,20240716,234.82,235.0,236.27,232.33,234.4,0.18,43234278,10128420808.79,234.27
AAPL,20240715,234.4,236.48,237.23,233.09,230.54,1.67,62631254,14715595804.26,234.96
AAPL,20240712,230.54,228.92,232.64,228.68,227.57,1.31,53046528,12256565269.1,231.05
AAPL,20240711,227.57,231.39,232.39,225.77,232.98,-2.32,64710618,14780753507.4,228.41
AAPL,20240710,232.98,229.3,233.08,229.25,228.68,1.88,62627688,14507077648.32,231.64
AAPL,20240709,228.68,227.93,229.4,226.37,227.82,0.38,48169821,10992421071.65,228.2
AAPL,20240708,227.82,227.09,227.85,223.25,226.34,0.65,59085860,13368778500.77,226.26
AAPL,20240705,226.34,221.65,226.45,221.65,221.55,2.16,60412407,13586992588.05,224.9
AAPL,20240703,221.55,220.0,221.55,219.03,220.27,0.58,37369801,8245822228.71,220.65
AAPL,20240702,220.27,216.15,220.38,215.1,216.75,1.62,58046180,12722393398.48,219.18
AAPL,20240701,216.75,212.09,217.51,211.92,210.62,2.91,60402930,13016082418.67,215.49
AAPL,20240628,210.62,215.77,216.07,210.3,214.1,-1.63,82542688,17562550771.31,212.77
AAPL,20240627,214.1,214.69,215.74,212.35,213.25,0.4,49772708,10646522102.51,213.9
AAPL,20240626,213.25,211.5,214.86,210.64,209.07,2.0,66213188,14115486991.62,213.18
AAPL,20240625,209.07,209.15,211.38,208.61,208.14,0.45,56713868,11895405439.7,209.74
AAPL,20240624,208.14,207.72,212.7,206.59,207.49,0.31,80727000,16909481055.0,209.47
AAPL,20240621,207.49,210.39,211.89,207.11,209.68,-1.04,246421380,51418780457.77,208.66
AAPL,20240620,209.68,213.93,214.24,208.85,214.29,-2.15,86172438,18148278228.76,210.6
AAPL,20240618,214.29,217.59,218.63,213.0,216.67,-1.1,79943250,17165151626.71,214.72
AAPL,20240617,216.67,213.37,218.95,212.72,212.49,1.97,93728313,20286274880.78,216.44
AAPL,20240614,212.49,213.85,215.17,211.3,214.24,-0.82,70122750,14919183758.0,212.76
AAPL,20240613,214.24,214.74,216.75,211.6,213.07,0.55,97862750,20944077847.33,214.01
AAPL,20240612,213.07,207.37,220.2,206.9,207.15,2.86,198134320,42695092825.79,215.49
AAPL,20240611,207.15,193.65,207.16,193.63,193.12,7.26,172373320,35009678034.35,203.1
AAPL,20240610,193.12,196.9,197.3,192.15,196.89,-1.91,97262063,18913026377.22,194.45
AAPL,20240607,196.89,194.65,196.94,194.14,194.48,1.24,53103911,10402833128.47,195.9
AAPL,20240606,194.48,195.69,196.5,194.17,195.87,-0.71,41181754,8045465545.68,195.36
AAPL,20240605,195.87,195.4,196.9,194.87,194.35,0.78,54156786,10608209578.97,195.88
AAPL,20240604,194.35,194.63,195.32,193.03,194.03,0.16,47471446,9223692938.23,194.3
AAPL,20240603,194.03,192.9,194.99,192.52,192.25,0.93,50080540,9705343225.14,193.79
AAPL,20240531,192.25,191.44,192.57,189.91,191.29,0.5,75158250,14399847954.61,191.59
AAPL,20240530,191.29,190.76,192.18,190.63,190.29,0.53,49947942,9560975120.11,191.42
AAPL,20240529,190.29,189.61,192.25,189.51,189.99,0.16,53068016,10145012618.72,191.17
AAPL,20240528,189.99,191.51,193.0,189.1,189.98,0.01,52280051,9974829838.6,190.8
AAPL,20240524,189.98,188.82,190.58,188.04,186.88,1.66,36326977,6892099384.35,189.72
AAPL,20240523,186.88,190.98,191.0,186.63,190.9,-2.11,51005926,9603855310.67,188.29
AAPL,20240522,190.9,192.26,192.82,190.27,192.35,-0.75,34648547,6633734581.82,191.46
AAPL,20240521,192.35,191.09,192.73,190.92,191.04,0.69,42309403,8134300470.37,192.26
AAPL,20240520,191.04,189.32,191.92,189.01,189.87,0.62,44361274,8477945623.54,191.11
AAPL,20240517,189.87,189.51,190.81,189.18,189.84,0.02,41282926,7840874804.59,189.93
AAPL,20240516,189.84,190.47,191.1,189.66,189.72,0.06,52845231,10047961043.65,190.14
AAPL,20240515,189.72,187.91,190.65,187.37,187.43,1.22,70400000,13355084160.0,189.7
AAPL,20240514,187.43,187.51,188.3,186.29,186.28,0.62,52393618,9809861957.19,187.23
AAPL,20240513,186.28,185.44,187.1,184.62,183.05,1.76,72044813,13414845763.79,186.2
AAPL,20240510,183.05,184.9,185.09,182.13,184.57,-0.82,50759497,9293693356.37,183.09
AAPL,20240509,184.57,182.56,184.66,182.11,182.74,1.0,48982973,9011848675.99,183.98
AAPL,20240508,182.74,182.85,183.07,181.45,182.4,0.19,45057086,8221314613.31,182.46
AAPL,20240507,182.4,183.45,184.9,181.32,181.71,0.38,77305750,14134822977.82,182.84
AAPL,20240506,181.71,182.35,184.2,180.42,183.38,-0.91,78569688,14287505700.06,181.85
AAPL,20240503,183.38,186.65,187.0,182.66,173.03,5.98,163224130,30132643415.17,184.61
AAPL,20240502,173.03,172.51,173.41,170.89,169.3,2.2,94214938,16246631181.58,172.44
AAPL,20240501,169.3,169.58,172.71,169.11,170.33,-0.6,50383149,8605623732.37,170.8
AAPL,20240430,170.33,173.33,174.99,170.0,173.5,-1.83,65934750,11358144213.15,172.26
AAPL,20240429,173.5,173.37,176.03,173.1,169.3,2.48,68169438,11893522529.55,174.47
AAPL,20240426,169.3,169.88,171.34,169.18,169.89,-0.35,44838356,7623780926.19,170.03
AAPL,20240425,169.89,169.53,170.61,168.15,169.02,0.51,50558329,8565849946.66,169.43
AAPL,20240424,169.02,166.54,169.3,166.21,166.9,1.27,48251836,8127076520.73,168.43
AAPL,20240423,166.9,165.35,167.05,164.92,165.84,0.64,49537762,8247319570.83,166.49
AAPL,20240422,165.84,165.51,167.26,164.77,165.0,0.51,48116442,7986136565.4,165.98
AAPL,20240419,165.0,166.21,166.4,164.07,167.04,-1.22,68149375,11253997650.74,165.14
AAPL,20240418,167.04,168.03,168.64,166.55,168.0,-0.57,43122903,7219697223.55,167.42
AAPL,20240417,168.0,169.61,170.65,168.0,169.38,-0.81,50901211,8604020538.82,169.03
AAPL,20240416,169.38,171.75,173.76,168.27,172.69,-1.92,73711250,12536006684.49,170.07
AAPL,20240415,172.69,175.36,176.63,172.5,176.55,-2.19,73531750,12809363207.15,174.2
AAPL,20240412,176.55,174.26,178.36,174.21,175.04,0.86,101670880,17930890922.36,176.36
AAPL,20240411,175.04,168.34,175.46,168.16,167.78,4.33,91070250,15721420829.4,172.63
AAPL,20240410,167.78,168.8,169.09,167.11,169.67,-1.11,49709336,8349672196.99,167.97
AAPL,20240409,169.67,168.7,170.08,168.35,168.45,0.72,42451211,7180325606.69,169.14
AAPL,20240408,168.45,169.03,169.2,168.24,169.58,-0.67,37425512,6312553623.94,168.67
AAPL,20240405,169.58,169.59,170.39,168.95,168.82,0.45,42104825,7143159349.94,169.65
AAPL,20240404,168.82,170.29,171.92,168.82,169.65,-0.49,53704387,9136786972.18,170.13
AAPL,20240403,169.65,168.79,170.68,168.58,168.84,0.48,47691715,8102183309.52,169.89
AAPL,20240402,168.84,169.08,169.34,168.23,170.03,-0.7,49329481,8331616151.3,168.9
AAPL,20240401,170.03,171.19,171.25,169.48,171.48,-0.85,46240500,7863728790.75,170.06
AAPL,20240328,171.48,171.75,172.23,170.51,173.31,-1.06,65672688,11252818727.46,171.35
AAPL,20240327,173.31,170.41,173.6,170.11,169.71,2.12,60273266,10400887382.15,172.56
AAPL,20240326,169.71,170.0,171.42,169.58,170.85,-0.67,57388450,9776983858.13,170.37
AAPL,20240325,170.85,170.57,171.94,169.45,172.28,-0.83,54288329,9266871181.81,170.7
AAPL,20240322,172.28,171.76,173.05,170.06,171.37,0.53,71160125,12241925364.19,172.03
AAPL,20240321,171.37,177.05,177.49,170.84,178.67,-4.09,106181250,18341207600.63,172.73
AAPL,20240320,178.67,175.72,178.67,175.09,176.08,1.47,53423102,9464655785.04,177.16
AAPL,20240319,176.08,174.34,176.6,173.03,173.72,1.36,55215243,9687083705.45,175.44
AAPL,20240318,173.72,175.57,177.71,173.52,172.62,0.64,75604188,13273305618.26,175.56
AAPL,20240315,172.62,171.17,172.62,170.29,173.0,-0.22,121752690,20900688921.65,171.67
AAPL,20240314,173.0,172.91,174.31,172.05,171.13,1.09,72913500,12621393201.28,173.1
AAPL,20240313,171.13,172.77,173.19,170.76,173.23,-1.21,52488692,8993381518.95,171.34
AAPL,20240312,173.23,173.15,174.03,171.01,172.75,0.28,59825372,10340307632.79,172.84
AAPL,20240311,172.75,172.94,174.38,172.05,170.73,1.18,60139473,10401699194.29,172.96
AAPL,20240308,170.73,169.0,173.7,168.94,169.0,1.02,76267063,13085697511.14,171.58
AAPL,20240307,169.0,169.15,170.73,168.49,169.12,-0.07,71765063,12156843789.06,169.4
AAPL,20240306,169.12,171.06,171.24,168.68,170.12,-0.59,68587688,11628178295.53,169.54
